680.9000	0.0619113
680.8000	0.0619115
680.7000	0.0619726
680.6000	0.0619555
680.5000	0.0619435
680.4000	0.061989
680.3000	0.062025
680.2000	0.062033
680.1000	0.0621057
680.0000	0.062216
679.9000	0.0622518
679.8000	0.0623245
679.7000	0.0623996
679.6000	0.062397
679.5000	0.0622649
679.4000	0.0622379
679.3000	0.0622163
679.2000	0.0621682
679.1000	0.0622362
679.0000	0.0624299
678.9000	0.062585
678.8000	0.0627496
678.7000	0.0630185
678.6000	0.0631927
678.5000	0.0632851
678.4000	0.063276
678.3000	0.0631916
678.2000	0.0630275
678.1000	0.0629082
678.0000	0.0627433
677.9000	0.0626004
677.8000	0.0624753
677.7000	0.062305
677.6000	0.0622126
677.5000	0.0622068
677.4000	0.062235
677.3000	0.0622221
677.2000	0.0623999
677.1000	0.0625455
677.0000	0.0626658
676.9000	0.0628588
676.8000	0.0630805
676.7000	0.063165
676.6000	0.0631855
676.5000	0.0632642
676.4000	0.0632272
676.3000	0.0631759
676.2000	0.0631709
676.1000	0.0631217
676.0000	0.0630647
675.9000	0.0630159
675.8000	0.0630225
675.7000	0.0629937
675.6000	0.0630784
675.5000	0.0631397
675.4000	0.0632703
675.3000	0.0634586
675.2000	0.0636724
675.1000	0.063815
675.0000	0.0639198
674.9000	0.0640113
674.8000	0.0639751
674.7000	0.0639347
674.6000	0.0637973
674.5000	0.0636541
674.4000	0.0634043
674.3000	0.0632782
674.2000	0.0631431
674.1000	0.0631096
674.0000	0.063097
673.9000	0.0632362
673.8000	0.0634024
673.7000	0.0636184
673.6000	0.0639029
673.5000	0.0642188
673.4000	0.0644402
673.3000	0.0646476
673.2000	0.0648459
673.1000	0.0649173
673.0000	0.0649334
672.9000	0.0649449
672.8000	0.0648694
672.7000	0.0647812
672.6000	0.0647779
672.5000	0.064732
672.4000	0.0647062
672.3000	0.0647166
672.2000	0.0647281
672.1000	0.0647417
672.0000	0.0647916
671.9000	0.0648267
671.8000	0.0648317
671.7000	0.0648613
671.6000	0.0648646
